execution,base,private_exponent,gcd_exponent_250,distinct_power_outputs,collision_count,effective_exponent_bits,first_repeat_exponent,unit_power_count,null_power_count,chosen_output_multiplicity,chosen_output_unique,stored_power_validation
541,alice_shifted_input,163,1,250,5,7.965784284662087,252,1,0,1,True,True
541,bob_public_input,9,1,255,0,7.994353436858858,,0,0,1,True,True
541,bob_shifted_input,9,1,125,130,6.965784284662087,127,2,0,2,False,True
542,alice_public_input,62,2,255,0,7.994353436858858,,0,0,1,True,True
542,alice_shifted_input,62,2,255,0,7.994353436858858,,0,0,1,True,True
542,bob_public_input,40,10,255,0,7.994353436858858,,0,0,1,True,True
542,bob_shifted_input,40,10,250,5,7.965784284662087,252,1,0,1,True,True
543,alice_public_input,205,5,250,5,7.965784284662087,252,1,0,1,True,True
543,alice_shifted_input,205,5,250,5,7.965784284662087,252,1,0,1,True,True
543,bob_public_input,21,1,250,5,7.965784284662087,252,1,0,1,True,True
543,bob_shifted_input,21,1,255,0,7.994353436858858,,0,0,1,True,True
544,alice_public_input,28,2,250,5,7.965784284662087,252,1,0,1,True,True
544,alice_shifted_input,28,2,255,0,7.994353436858858,,0,0,1,True,True
544,bob_public_input,59,1,250,5,7.965784284662087,252,1,0,1,True,True
544,bob_shifted_input,59,1,250,5,7.965784284662087,252,1,0,1,True,True
545,alice_public_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
545,alice_shifted_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
545,bob_public_input,244,2,255,0,7.994353436858858,,0,0,1,True,True
545,bob_shifted_input,244,2,250,5,7.965784284662087,252,1,0,1,True,True
546,alice_public_input,194,2,125,130,6.965784284662087,127,2,0,2,False,True
546,alice_shifted_input,194,2,250,5,7.965784284662087,252,1,0,1,True,True
546,bob_public_input,51,1,250,5,7.965784284662087,252,1,0,1,True,True
546,bob_shifted_input,51,1,255,0,7.994353436858858,,0,0,1,True,True
547,alice_public_input,141,1,125,130,6.965784284662087,127,2,0,2,False,True
547,alice_shifted_input,141,1,255,0,7.994353436858858,,0,0,1,True,True
547,bob_public_input,36,2,125,130,6.965784284662087,127,2,0,2,False,True
547,bob_shifted_input,36,2,255,0,7.994353436858858,,0,0,1,True,True
548,alice_public_input,78,2,255,0,7.994353436858858,,0,0,1,True,True
548,alice_shifted_input,78,2,255,0,7.994353436858858,,0,0,1,True,True
548,bob_public_input,19,1,255,0,7.994353436858858,,0,0,1,True,True
548,bob_shifted_input,19,1,255,0,7.994353436858858,,0,0,1,True,True
549,alice_public_input,154,2,250,5,7.965784284662087,252,1,0,1,True,True
549,alice_shifted_input,154,2,250,5,7.965784284662087,252,1,0,1,True,True
549,bob_public_input,152,2,250,5,7.965784284662087,252,1,0,1,True,True
549,bob_shifted_input,152,2,250,5,7.965784284662087,252,1,0,1,True,True
550,alice_public_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
550,alice_shifted_input,80,10,250,5,7.965784284662087,252,1,0,1,True,True
550,bob_public_input,131,1,255,0,7.994353436858858,,0,0,1,True,True
550,bob_shifted_input,131,1,255,0,7.994353436858858,,0,0,1,True,True
551,alice_public_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
551,alice_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
551,bob_public_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
551,bob_shifted_input,163,1,250,5,7.965784284662087,252,1,0,1,True,True
552,alice_public_input,166,2,255,0,7.994353436858858,,0,0,1,True,True
552,alice_shifted_input,166,2,255,0,7.994353436858858,,0,0,1,True,True
552,bob_public_input,17,1,255,0,7.994353436858858,,0,0,1,True,True
552,bob_shifted_input,17,1,125,130,6.965784284662087,127,0,0,2,False,True
553,alice_public_input,184,2,255,0,7.994353436858858,,0,0,1,True,True
553,alice_shifted_input,184,2,125,130,6.965784284662087,127,2,0,2,False,True
553,bob_public_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
553,bob_shifted_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
554,alice_public_input,128,2,250,5,7.965784284662087,252,1,0,1,True,True
554,alice_shifted_input,128,2,255,0,7.994353436858858,,0,0,1,True,True
554,bob_public_input,17,1,250,5,7.965784284662087,252,1,0,1,True,True
554,bob_shifted_input,17,1,255,0,7.994353436858858,,0,0,1,True,True
555,alice_public_input,14,2,25,230,4.643856189774724,27,10,0,10,False,True
555,alice_shifted_input,14,2,125,130,6.965784284662087,127,2,0,2,False,True
555,bob_public_input,229,1,255,0,7.994353436858858,,0,0,1,True,True
555,bob_shifted_input,229,1,250,5,7.965784284662087,252,1,0,1,True,True
556,alice_public_input,157,1,255,0,7.994353436858858,,0,0,1,True,True
556,alice_shifted_input,157,1,255,0,7.994353436858858,,0,0,1,True,True
556,bob_public_input,222,2,255,0,7.994353436858858,,0,0,1,True,True
556,bob_shifted_input,222,2,250,5,7.965784284662087,252,1,0,1,True,True
557,alice_public_input,201,1,255,0,7.994353436858858,,0,0,1,True,True
557,alice_shifted_input,201,1,125,130,6.965784284662087,127,2,0,2,False,True
557,bob_public_input,165,5,255,0,7.994353436858858,,0,0,1,True,True
557,bob_shifted_input,165,5,125,130,6.965784284662087,127,2,0,2,False,True
558,alice_public_input,10,10,25,230,4.643856189774724,27,10,0,10,False,True
558,alice_shifted_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
558,bob_public_input,124,2,250,5,7.965784284662087,252,1,0,1,True,True
558,bob_shifted_input,124,2,255,0,7.994353436858858,,0,0,1,True,True
559,alice_public_input,160,10,255,0,7.994353436858858,,0,0,1,True,True
559,alice_shifted_input,160,10,250,5,7.965784284662087,252,1,0,1,True,True
559,bob_public_input,229,1,255,0,7.994353436858858,,0,0,1,True,True
559,bob_shifted_input,229,1,50,205,5.643856189774724,52,5,0,5,False,True
560,alice_public_input,237,1,250,5,7.965784284662087,252,1,0,1,True,True
560,alice_shifted_input,237,1,250,5,7.965784284662087,252,1,0,1,True,True
560,bob_public_input,63,1,250,5,7.965784284662087,252,1,0,1,True,True
560,bob_shifted_input,63,1,255,0,7.994353436858858,,0,0,1,True,True
561,alice_public_input,247,1,250,5,7.965784284662087,252,1,0,1,True,True
561,alice_shifted_input,247,1,250,5,7.965784284662087,252,1,0,1,True,True
561,bob_public_input,81,1,125,130,6.965784284662087,127,2,0,2,False,True
561,bob_shifted_input,81,1,255,0,7.994353436858858,,0,0,1,True,True
562,alice_public_input,251,1,250,5,7.965784284662087,252,1,0,1,True,True
562,alice_shifted_input,251,1,255,0,7.994353436858858,,0,0,1,True,True
562,bob_public_input,8,2,250,5,7.965784284662087,252,1,0,1,True,True
562,bob_shifted_input,8,2,175,80,7.451211111832329,177,1,0,2,False,True
563,alice_public_input,241,1,255,0,7.994353436858858,,0,0,1,True,True
563,alice_shifted_input,241,1,255,0,7.994353436858858,,0,0,1,True,True
563,bob_public_input,100,50,255,0,7.994353436858858,,0,0,1,True,True
563,bob_shifted_input,100,50,125,130,6.965784284662087,127,2,0,2,False,True
564,alice_public_input,163,1,250,5,7.965784284662087,252,1,0,1,True,True
564,alice_shifted_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
564,bob_public_input,33,1,250,5,7.965784284662087,252,1,0,1,True,True
564,bob_shifted_input,33,1,255,0,7.994353436858858,,0,0,1,True,True
565,alice_public_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
565,alice_shifted_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
565,bob_public_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
565,bob_shifted_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
566,alice_public_input,245,5,250,5,7.965784284662087,252,1,0,1,True,True
566,alice_shifted_input,245,5,255,0,7.994353436858858,,0,0,1,True,True
566,bob_public_input,132,2,250,5,7.965784284662087,252,1,0,1,True,True
566,bob_shifted_input,132,2,250,5,7.965784284662087,252,1,0,1,True,True
567,alice_public_input,100,50,255,0,7.994353436858858,,0,0,1,True,True
567,alice_shifted_input,100,50,255,0,7.994353436858858,,0,0,1,True,True
567,bob_public_input,169,1,255,0,7.994353436858858,,0,0,1,True,True
567,bob_shifted_input,169,1,250,5,7.965784284662087,252,1,0,1,True,True
568,alice_public_input,34,2,250,5,7.965784284662087,252,1,0,1,True,True
568,alice_shifted_input,34,2,255,0,7.994353436858858,,0,0,1,True,True
568,bob_public_input,203,1,250,5,7.965784284662087,252,1,0,1,True,True
568,bob_shifted_input,203,1,250,5,7.965784284662087,252,1,0,1,True,True
569,alice_public_input,99,1,250,5,7.965784284662087,252,1,0,1,True,True
569,alice_shifted_input,99,1,255,0,7.994353436858858,,0,0,1,True,True
569,bob_public_input,12,2,250,5,7.965784284662087,252,1,0,1,True,True
569,bob_shifted_input,12,2,255,0,7.994353436858858,,0,0,1,True,True
570,alice_public_input,44,2,250,5,7.965784284662087,252,1,0,1,True,True
570,alice_shifted_input,44,2,250,5,7.965784284662087,252,1,0,1,True,True
570,bob_public_input,63,1,125,130,6.965784284662087,127,2,0,2,False,True
570,bob_shifted_input,63,1,255,0,7.994353436858858,,0,0,1,True,True
571,alice_public_input,193,1,250,5,7.965784284662087,252,1,0,1,True,True
571,alice_shifted_input,193,1,255,0,7.994353436858858,,0,0,1,True,True
571,bob_public_input,33,1,250,5,7.965784284662087,252,1,0,1,True,True
571,bob_shifted_input,33,1,255,0,7.994353436858858,,0,0,1,True,True
572,alice_public_input,55,5,255,0,7.994353436858858,,0,0,1,True,True
572,alice_shifted_input,55,5,250,5,7.965784284662087,252,1,0,1,True,True
572,bob_public_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
572,bob_shifted_input,80,10,250,5,7.965784284662087,252,1,0,1,True,True
573,alice_public_input,212,2,255,0,7.994353436858858,,0,0,1,True,True
573,alice_shifted_input,212,2,255,0,7.994353436858858,,0,0,1,True,True
573,bob_public_input,116,2,255,0,7.994353436858858,,0,0,1,True,True
573,bob_shifted_input,116,2,250,5,7.965784284662087,252,1,0,1,True,True
574,alice_public_input,54,2,250,5,7.965784284662087,252,1,0,1,True,True
574,alice_shifted_input,54,2,255,0,7.994353436858858,,0,0,1,True,True
574,bob_public_input,4,2,250,5,7.965784284662087,252,1,0,2,False,True
574,bob_shifted_input,4,2,250,5,7.965784284662087,252,1,0,2,False,True
575,alice_public_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
575,alice_shifted_input,200,50,250,5,7.965784284662087,252,1,0,1,True,True
575,bob_public_input,157,1,255,0,7.994353436858858,,0,0,1,True,True
575,bob_shifted_input,157,1,255,0,7.994353436858858,,0,0,1,True,True
576,alice_public_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
576,alice_shifted_input,210,10,255,0,7.994353436858858,,0,0,1,True,True
576,bob_public_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
576,bob_shifted_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
577,alice_public_input,28,2,250,5,7.965784284662087,252,1,0,1,True,True
577,alice_shifted_input,28,2,255,0,7.994353436858858,,0,0,1,True,True
577,bob_public_input,191,1,250,5,7.965784284662087,252,1,0,1,True,True
577,bob_shifted_input,191,1,255,0,7.994353436858858,,0,0,1,True,True
578,alice_public_input,9,1,250,5,7.965784284662087,252,1,0,1,True,True
578,alice_shifted_input,9,1,250,5,7.965784284662087,252,1,0,1,True,True
578,bob_public_input,67,1,250,5,7.965784284662087,252,1,0,1,True,True
578,bob_shifted_input,67,1,255,0,7.994353436858858,,0,0,1,True,True
579,alice_public_input,83,1,255,0,7.994353436858858,,0,0,1,True,True
579,alice_shifted_input,83,1,250,5,7.965784284662087,252,1,0,1,True,True
579,bob_public_input,74,2,255,0,7.994353436858858,,0,0,1,True,True
579,bob_shifted_input,74,2,250,5,7.965784284662087,252,1,0,1,True,True
580,alice_public_input,237,1,255,0,7.994353436858858,,0,0,1,True,True
580,alice_shifted_input,237,1,250,5,7.965784284662087,252,1,0,1,True,True
580,bob_public_input,83,1,255,0,7.994353436858858,,0,0,1,True,True
580,bob_shifted_input,83,1,50,205,5.643856189774724,52,5,0,5,False,True
581,alice_public_input,31,1,255,0,7.994353436858858,,0,0,1,True,True
581,alice_shifted_input,31,1,125,130,6.965784284662087,127,2,0,2,False,True
581,bob_public_input,5,5,255,0,7.994353436858858,,0,0,1,True,True
581,bob_shifted_input,5,5,250,5,7.965784284662087,252,1,0,2,False,True
582,alice_public_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
582,alice_shifted_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
582,bob_public_input,154,2,255,0,7.994353436858858,,0,0,1,True,True
582,bob_shifted_input,154,2,50,205,5.643856189774724,52,5,0,6,False,True
583,alice_public_input,240,10,250,5,7.965784284662087,252,1,0,1,True,True
583,alice_shifted_input,240,10,255,0,7.994353436858858,,0,0,1,True,True
583,bob_public_input,42,2,125,130,6.965784284662087,127,2,0,2,False,True
583,bob_shifted_input,42,2,50,205,5.643856189774724,52,5,0,5,False,True
584,alice_public_input,82,2,255,0,7.994353436858858,,0,0,1,True,True
584,alice_shifted_input,82,2,250,5,7.965784284662087,252,1,0,1,True,True
584,bob_public_input,38,2,255,0,7.994353436858858,,0,0,1,True,True
584,bob_shifted_input,38,2,250,5,7.965784284662087,252,1,0,1,True,True
585,alice_public_input,199,1,255,0,7.994353436858858,,0,0,1,True,True
585,alice_shifted_input,199,1,250,5,7.965784284662087,252,1,0,1,True,True
585,bob_public_input,36,2,255,0,7.994353436858858,,0,0,1,True,True
585,bob_shifted_input,36,2,255,0,7.994353436858858,,0,0,1,True,True
586,alice_public_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
586,alice_shifted_input,61,1,250,5,7.965784284662087,252,1,0,1,True,True
586,bob_public_input,82,2,255,0,7.994353436858858,,0,0,1,True,True
586,bob_shifted_input,82,2,125,130,6.965784284662087,127,2,0,2,False,True
587,alice_public_input,105,5,255,0,7.994353436858858,,0,0,1,True,True
587,alice_shifted_input,105,5,255,0,7.994353436858858,,0,0,1,True,True
587,bob_public_input,194,2,255,0,7.994353436858858,,0,0,1,True,True
587,bob_shifted_input,194,2,250,5,7.965784284662087,252,1,0,1,True,True
588,alice_public_input,228,2,255,0,7.994353436858858,,0,0,1,True,True
588,alice_shifted_input,228,2,250,5,7.965784284662087,252,1,0,1,True,True
588,bob_public_input,30,10,255,0,7.994353436858858,,0,0,1,True,True
588,bob_shifted_input,30,10,255,0,7.994353436858858,,0,0,1,True,True
589,alice_public_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
589,alice_shifted_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
589,bob_public_input,176,2,250,5,7.965784284662087,252,1,0,1,True,True
589,bob_shifted_input,176,2,250,5,7.965784284662087,252,1,0,1,True,True
590,alice_public_input,208,2,255,0,7.994353436858858,,0,0,1,True,True
590,alice_shifted_input,208,2,255,0,7.994353436858858,,0,0,1,True,True
590,bob_public_input,58,2,255,0,7.994353436858858,,0,0,1,True,True
